match_id,date,team1,team2,winner,h2h_winrate,h2h_matches,team1_elo,team1_last5_wr,team1_avg_acs,team1_avg_rating,team1_avg_kast,team1_avg_adr,team1_avg_fk,team1_avg_fd,team2_elo,team2_last5_wr,team2_avg_acs,team2_avg_rating,team2_avg_kast,team2_avg_adr,team2_avg_fk,team2_avg_fd,elo_diff,last5_wr_diff,avg_acs_diff,avg_rating_diff,avg_kast_diff,avg_adr_diff,avg_fk_diff,avg_fd_diff
235552,2023-07-05 17:00:00,Attacking Soul Esports,Trace Esports,0,0.5,0,1473.947551597034,0.0,194.485,0.915,68.95,128.385,2.25,1.835,1516.736306793522,1.0,229.0,,,,,,-42.78875519648818,-1.0,-34.514999999999986,,,,,
235553,2023-07-05 20:00:00,Bilibili Gaming,Monarch Effect,1,0.5,0,1500.0,0.5,,,,,,,1548.0,0.8,213.894,,,,,,-48.0,-0.30000000000000004,,,,,,
235554,2023-07-06 17:00:00,FunPlus Phoenix,TYLOO,0,0.5,0,1484.0,0.0,185.07,0.9,70.87,118.87,1.2,2.73,1562.5304984710244,1.0,221.475,,,,2.9575,,-78.53049847102443,-1.0,-36.405,,,,-1.7575,
235555,2023-07-06 19:15:00,EDward Gaming,Weibo Gaming,1,0.5,0,1506.6951842810497,0.6,208.2957142857143,1.05,76.34714285714287,134.9714285714286,2.457142857142857,2.115714285714286,1547.263693206478,0.8,213.54000000000002,,,,2.9059999999999997,,-40.568508925428205,-0.20000000000000007,-5.2442857142857235,,,,-0.44885714285714284,
235560,2023-07-07 17:00:00,Attacking Soul Esports,Monarch Effect,1,0.5,0,1459.9081442483503,0.0,198.85666666666668,,,,,,1529.8034754597227,0.8,208.61166666666668,,,,,,-69.89533121137242,-0.8,-9.754999999999995,,,,,
235561,2023-07-07 20:00:00,FunPlus Phoenix,Weibo Gaming,1,0.5,0,1471.5561089173336,0.0,190.485,,,,,,1529.4038889669096,0.8,209.54999999999998,,,,,,-57.84778004957593,-0.8,-19.06499999999997,,,,,
235556,2023-07-08 17:00:00,Trace Esports,Bilibili Gaming,0,0.5,0,1530.7757141422057,1.0,216.065,,,,,,1518.1965245402773,1.0,220.0,,,,,,12.57918960192842,0.0,-3.9350000000000023,,,,,
235557,2023-07-09 17:00:00,TYLOO,EDward Gaming,0,0.5,0,1574.9743895536908,1.0,218.58,,,,,,1524.554988520618,0.6,209.73375000000001,,,,,,50.419401033072745,0.4,8.846249999999998,,,,,
235562,2023-07-10 17:00:00,Trace Esports,FunPlus Phoenix,0,0.5,0,1514.1966740446549,0.6666666666666666,201.04333333333332,,,,,,1490.195750536817,0.3333333333333333,198.59,,,,,,24.000923507837797,0.3333333333333333,2.453333333333319,,,,,
235563,2023-07-10 20:00:00,TYLOO,Attacking Soul Esports,1,0.5,0,1556.6686534854357,0.8,208.80500000000004,,,,,,1479.0842117780683,0.25,208.3175,,,,,,77.58444170736743,0.55,0.4875000000000398,,,,,
235558,2023-07-13 17:00:00,Bilibili Gaming,EDward Gaming,0,0.5,0,1534.7755646378282,1.0,218.16500000000002,,,,,,1542.8607245888732,0.6,211.59333333333336,,,,,,-8.085159951044943,0.4,6.571666666666658,,,,,
235564,2023-07-14 17:00:00,TYLOO,FunPlus Phoenix,0,1.0,1,1569.1539849169446,0.8,206.33714285714288,,,,,,1507.2992790948829,0.5,199.56,,,,,,61.85470582206176,0.30000000000000004,6.777142857142877,,,,,
235565,2023-07-15 17:00:00,Bilibili Gaming,FunPlus Phoenix,1,0.5,0,1519.147832816734,0.6666666666666666,204.28666666666666,,,,,,1526.1180753019403,0.6,200.608,,,,,,-6.9702424852061995,0.06666666666666665,3.6786666666666576,,,,,
232729,2023-07-16 04:00:00,MIBR,KRÜ Esports,0,1.0,1,1452.61180561703,0.2,185.174,0.889,67.753,123.03599999999999,1.873,2.294,1371.1746409167706,0.0,183.682,0.8910000000000002,67.763,120.80300000000003,1.9899999999999998,2.323,81.43716470025947,0.2,1.4920000000000186,-0.002000000000000224,-0.010000000000005116,2.2329999999999615,-0.11699999999999977,-0.028999999999999915
235559,2023-07-16 17:00:00,EDward Gaming,Bilibili Gaming,1,1.0,1,1558.4884564099673,0.8,213.027,,,,,,1535.4687812879774,0.75,206.195,,,,,,23.01967512198985,0.050000000000000044,6.831999999999994,,,,,
232731,2023-07-17 04:00:00,FURIA,KRÜ Esports,0,1.0,1,1472.40768363158,0.2,188.39,0.942,69.944,123.883,2.0840000000000005,2.3299999999999996,1390.857755365564,0.2,189.20199999999997,0.9320000000000002,69.17299999999999,123.66300000000001,2.0100000000000002,2.303,81.5499282660162,0.0,-0.8119999999999834,0.009999999999999787,0.771000000000015,0.21999999999998465,0.07400000000000029,0.02699999999999969
232730,2023-07-17 07:45:00,Sentinels,100 Thieves,1,1.0,1,1480.2390928015825,0.6,190.59099999999998,0.93,69.06,127.412,1.904,2.331,1496.3938547406603,0.4,191.88400000000001,0.9560000000000001,70.894,126.76400000000001,2.088,2.2510000000000003,-16.154761939077844,0.19999999999999996,-1.2930000000000348,-0.026000000000000023,-1.8340000000000032,0.6479999999999961,-0.18400000000000016,0.07999999999999963
232732,2023-07-18 04:00:00,Cloud9,Sentinels,1,1.0,1,1569.3035316911123,0.6,202.993,1.067,74.964,133.519,2.1659999999999995,1.893,1496.9825114061136,0.6,195.074,0.9630000000000001,69.893,130.48200000000003,1.9869999999999997,2.298,72.32102028499867,0.0,7.918999999999983,0.10399999999999987,5.070999999999998,3.0369999999999777,0.17899999999999983,-0.405
232733,2023-07-18 07:00:00,LEVIATÁN,KRÜ Esports,0,1.0,1,1466.1008834780262,0.2,197.22199999999998,1.023,72.557,128.817,2.116,2.057,1410.5457872284578,0.4,190.49899999999997,0.951,69.866,124.2,2.0230000000000006,2.316,55.55509624956835,-0.2,6.723000000000013,0.07199999999999995,2.6910000000000025,4.617000000000004,0.09299999999999953,-0.2589999999999999
237266,2023-07-18 16:00:00,TALON,DetonatioN FocusMe,1,1.0,1,1472.3409081663906,0.6,195.76300000000003,0.9460000000000001,68.583,130.54900000000004,1.9540000000000002,2.157,1366.389595493901,0.0,183.56,0.8719999999999999,69.313,120.97999999999999,1.8940000000000001,2.144,105.95131267248962,0.6,12.203000000000031,0.07400000000000018,-0.730000000000004,9.569000000000045,0.06000000000000005,0.0129999999999999
232734,2023-07-19 04:00:00,Cloud9,KRÜ Esports,0,1.0,1,1582.0203089969689,0.6,202.386,1.0579999999999998,74.491,132.53199999999998,2.049,1.95,1429.0826101035525,0.6,192.209,0.9719999999999999,71.113,125.72999999999999,2.063,2.1759999999999997,152.93769889341638,0.0,10.176999999999992,0.08599999999999997,3.378,6.8019999999999925,-0.014000000000000234,-0.22599999999999976
232736,2023-07-19 07:05:00,Sentinels,LEVIATÁN,0,0.0,1,1484.265734100257,0.6,194.034,0.954,69.846,129.696,1.9940000000000002,2.184,1447.5640606029315,0.0,196.349,1.011,71.93700000000001,128.48999999999998,2.016,2.104,36.7016734973256,0.6,-2.3149999999999977,-0.05699999999999994,-2.091000000000008,1.2060000000000173,-0.021999999999999797,0.08000000000000007
237267,2023-07-19 16:00:00,Rex Regum Qeon,Global Esports,1,1.0,1,1478.588193146973,0.4,198.797,0.998,72.13000000000001,129.316,2.093,1.9969999999999999,1446.7668373800316,0.4,199.41000000000003,1.0020000000000002,71.91300000000001,128.014,2.2070000000000003,2.14,31.82135576694145,0.0,-0.613000000000028,-0.004000000000000226,0.21699999999999875,1.3019999999999925,-0.11400000000000032,-0.14300000000000024
237268,2023-07-19 19:15:00,Gen.G,TALON,1,0.0,1,1456.357492735921,0.2,194.22,0.9649999999999999,71.44700000000002,125.51700000000001,1.9170000000000003,2.1870000000000003,1483.607497559762,0.6,198.233,0.9680000000000002,69.11599999999999,131.276,1.954,2.134,-27.25000482384098,-0.39999999999999997,-4.013000000000005,-0.0030000000000003357,2.3310000000000315,-5.759,-0.0369999999999997,0.05300000000000038
235363,2023-07-19 23:00:00,Team Heretics,KOI,0,0.0,1,1419.7706906771632,0.2,185.3,0.884,67.273,122.196,1.903,2.3600000000000003,1423.8774165059922,0.2,184.87300000000002,0.9129999999999999,68.759,120.451,1.8770000000000002,2.5140000000000002,-4.106725828828985,0.0,0.4269999999999925,-0.028999999999999915,-1.4860000000000042,1.7450000000000045,0.0259999999999998,-0.15399999999999991
235364,2023-07-20 03:10:00,BBL Esports,Karmine Corp,0,0.0,1,1453.2062473454168,0.6,192.596,0.953,71.493,127.33699999999999,2.1059999999999994,2.1510000000000002,1434.2456016491776,0.2,175.45999999999998,0.85,65.967,114.52000000000001,2.037,2.1100000000000003,18.960645696239226,0.39999999999999997,17.136000000000024,0.10299999999999998,5.525999999999996,12.816999999999979,0.0689999999999995,0.040999999999999925
237269,2023-07-20 16:00:00,ZETA DIVISION,Rex Regum Qeon,1,1.0,1,1468.1482847016,0.2,,,,,,,1493.1268494774283,0.6,200.14700000000002,1.012,72.22,129.636,2.103,2.047,-24.978564775828318,-0.39999999999999997,,,,,,
237270,2023-07-20 20:10:00,Team Secret,Gen.G,1,0.0,2,1497.8826286131791,0.6,,,,,,,1473.609834937628,0.4,193.31,0.9640000000000001,71.34,125.46699999999998,1.9240000000000002,2.2300000000000004,24.272793675551156,0.19999999999999996,,,,,,
235365,2023-07-20 23:00:00,Natus Vincere,KOI,0,0.0,1,1533.1485133270023,0.2,199.767,1.02,72.233,132.587,2.537,2.053,1439.6883035997196,0.4,188.756,0.9410000000000001,69.74199999999999,122.74399999999999,1.9569999999999996,2.394,93.46020972728275,-0.2,11.010999999999996,0.07899999999999996,2.491000000000014,9.843000000000004,0.5800000000000003,-0.3410000000000002
235366,2023-07-21 01:20:00,Giants Gaming,Karmine Corp,1,1.0,1,1485.8535852343164,0.4,205.913,1.0630000000000002,73.654,137.09,2.2800000000000002,2.23,1451.1179058507255,0.4,175.683,0.861,66.30699999999999,114.77000000000001,2.17,2.0300000000000002,34.73567938359088,0.0,30.230000000000018,0.20200000000000018,7.347000000000008,22.319999999999993,0.11000000000000032,0.19999999999999973
237271,2023-07-21 16:00:00,ZETA DIVISION,Team Secret,1,0.5,2,1485.2966123243405,0.4,,,,,,,1512.7666402034254,0.6,,,,,,,-27.47002787908491,-0.19999999999999996,,,,,,
237272,2023-07-21 18:25:00,Rex Regum Qeon,Gen.G,0,0.0,1,1475.9785218546879,0.6,202.127,1.033,72.933,131.809,2.133,2.114,1458.7258233473817,0.4,188.82,0.923,69.55,123.16699999999999,1.864,2.33,17.25269850730615,0.19999999999999996,13.307000000000016,0.10999999999999988,3.3830000000000098,8.64200000000001,0.2689999999999999,-0.2160000000000002
235367,2023-07-21 22:40:00,KOI,Giants Gaming,0,0.0,1,1459.8914106110467,0.6,189.876,0.954,70.642,122.63400000000001,1.797,2.324,1500.2592565658179,0.6,207.006,1.076,74.337,137.91699999999997,2.233,2.163,-40.367845954771155,0.0,-17.129999999999995,-0.12200000000000011,-3.6950000000000074,-15.282999999999959,-0.43600000000000017,0.16100000000000003
235371,2023-07-22 01:35:00,Natus Vincere,Karmine Corp,1,1.0,1,1512.9454063156752,0.2,196.65699999999998,0.9780000000000001,70.683,131.067,2.4669999999999996,2.0330000000000004,1436.712234519224,0.2,172.743,0.834,65.447,112.52000000000001,1.9899999999999998,2.04,76.23317179645119,0.0,23.913999999999987,0.14400000000000013,5.236000000000004,18.546999999999997,0.47699999999999987,-0.006999999999999673
237273,2023-07-22 16:00:00,Team Secret,Gen.G,1,0.3333333333333333,3,1495.504228141519,0.4,,,,,,,1475.5196870680552,0.6,189.654,0.925,69.55,123.42699999999999,1.857,2.2969999999999997,19.984541073463788,-0.19999999999999996,,,,,,
235372,2023-07-22 23:00:00,KOI,Natus Vincere,0,1.0,1,1445.742098223724,0.6,186.596,0.943,69.622,120.054,1.777,2.284,1525.4900136372553,0.2,197.237,0.9800000000000001,70.923,131.38,2.4199999999999995,2.0130000000000003,-79.74791541353125,0.39999999999999997,-10.640999999999991,-0.037000000000000144,-1.301000000000002,-11.325999999999993,-0.6429999999999996,0.27099999999999946
232737,2023-07-23 04:00:00,Cloud9,LEVIATÁN,0,1.0,1,1559.3994771814525,0.4,199.656,1.032,73.451,131.025,2.002,1.9299999999999997,1465.247976209406,0.2,198.349,1.0270000000000001,72.58000000000001,129.66000000000003,1.999,2.0540000000000003,94.1515009720465,0.2,1.3070000000000164,0.004999999999999893,0.8709999999999809,1.3649999999999807,0.0029999999999996696,-0.12400000000000055
237274,2023-07-23 16:00:00,ZETA DIVISION,Team Secret,1,0.6666666666666666,3,1502.5590243862468,0.6,,,,,,,1510.584919654813,0.4,,,,,,,-8.025895268566046,0.19999999999999996,,,,,,
235368,2023-07-23 23:00:00,Giants Gaming,Natus Vincere,1,0.0,2,1514.4085689531405,0.6,204.62599999999998,1.063,74.05699999999999,136.627,2.263,2.193,1537.8806517491098,0.4,197.337,0.9879999999999999,71.10999999999999,131.903,2.3869999999999996,2.04,-23.4720827959693,0.19999999999999996,7.288999999999987,0.07500000000000007,2.9470000000000027,4.724000000000018,-0.12399999999999967,0.15300000000000002
232735,2023-07-24 04:00:00,KRÜ Esports,LEVIATÁN,1,0.5,2,1451.7034419190688,0.8,194.263,0.991,71.713,127.476,2.0300000000000002,2.1089999999999995,1485.4807059499349,0.4,196.66299999999998,1.0,71.82000000000002,129.286,2.059,2.1000000000000005,-33.777264030866036,0.4,-2.3999999999999773,-0.009000000000000008,-0.10700000000002774,-1.8100000000000023,-0.028999999999999915,0.008999999999999009
247100,2023-08-07 03:00:00,Team Liquid,Natus Vincere,0,0.5,2,1573.8149375411929,0.6,197.529,0.9960000000000001,71.502,128.248,2.1689999999999996,2.2009999999999996,1520.801363881492,0.4,193.757,0.968,69.943,129.75,2.36,2.0669999999999997,53.013573659700796,0.19999999999999996,3.7719999999999914,0.028000000000000136,1.5589999999999975,-1.5020000000000095,-0.19100000000000028,0.1339999999999999
247101,2023-08-07 06:20:00,KIWOOM DRX,LOUD,1,0.0,1,1572.4997293812564,0.4,193.606,0.9710000000000001,71.236,126.02000000000001,1.9759999999999998,2.202,1612.7646195811988,0.6,202.73000000000002,1.0480000000000003,74.28299999999999,132.08300000000003,2.1000000000000005,1.9900000000000002,-40.26489019994233,-0.19999999999999996,-9.124000000000024,-0.07700000000000018,-3.046999999999983,-6.063000000000017,-0.12400000000000078,0.21199999999999974
247087,2023-08-08 03:00:00,FUT Esports,T1,1,0.5,0,1522.5393245366363,0.4,194.331,0.9730000000000001,70.74999999999999,124.88299999999997,1.987,2.1340000000000003,1520.2658847330524,0.4,197.246,0.9900000000000002,71.774,129.08700000000002,2.244,2.189,2.2734398035838694,0.0,-2.9150000000000205,-0.017000000000000126,-1.0240000000000151,-4.20400000000005,-0.2570000000000001,-0.054999999999999716
247086,2023-08-08 05:10:00,Evil Geniuses,FunPlus Phoenix,1,0.5,0,1581.1311821341158,0.6,205.38900000000004,1.073,74.06400000000001,134.62300000000002,2.152,1.9209999999999998,1509.797126830697,0.6,199.43999999999997,,,,,,71.33405530341884,0.0,5.949000000000069,,,,,
247102,2023-08-08 07:15:00,Natus Vincere,KIWOOM DRX,0,0.5,0,1539.223957120703,0.6,194.90699999999998,0.985,70.433,130.93,2.41,2.147,1590.345738980072,0.4,195.166,0.974,70.993,127.06300000000002,1.9330000000000003,2.249,-51.121781859368866,0.19999999999999996,-0.25900000000001455,0.01100000000000001,-0.5599999999999881,3.8669999999999902,0.47699999999999987,-0.10200000000000031
247094,2023-08-09 03:00:00,NRG,Bilibili Gaming,0,0.5,0,1608.2948285286693,0.6,196.375,1.0260000000000002,72.768,130.415,2.1670000000000003,2.257,1520.5273280025972,0.6,198.74200000000002,,,,,,87.76750052607213,0.0,-2.3670000000000186,,,,,
247093,2023-08-09 05:35:00,FNATIC,ZETA DIVISION,1,0.5,0,1721.1260307031937,0.8,215.17199999999997,1.1860000000000002,78.41199999999999,138.406,2.27,1.841,1518.9285647923173,0.6,,,,,,,202.19746591087642,0.20000000000000007,,,,,,
247088,2023-08-09 07:40:00,Evil Geniuses,FUT Esports,1,1.0,1,1593.8915222823614,0.6,202.339,1.045,73.114,133.623,2.1719999999999997,1.991,1538.43463025884,0.4,198.02100000000002,0.998,72.07,127.53299999999997,1.9970000000000003,2.0539999999999994,55.456892023521505,0.19999999999999996,4.317999999999984,0.04699999999999993,1.0440000000000111,6.090000000000018,0.17499999999999938,-0.06299999999999928
247075,2023-08-10 03:00:00,Paper Rex,KRÜ Esports,1,0.5,0,1622.512803569592,0.6,205.74200000000002,1.071,75.367,133.152,2.303,1.966,1469.2540602686317,1.0,192.98000000000002,0.9930000000000001,71.65,126.628,2.0629999999999997,2.087,153.2587433009603,-0.4,12.762,0.07799999999999985,3.7169999999999987,6.523999999999987,0.2400000000000002,-0.12100000000000022
247076,2023-08-10 05:15:00,EDward Gaming,Giants Gaming,1,0.5,0,1573.4299096953475,0.8,214.86700000000002,,,,,,1531.4878568207582,0.6,204.14600000000002,1.054,73.64000000000001,135.64000000000001,2.26,2.246,41.94205287458931,0.20000000000000007,10.721000000000004,,,,,
247095,2023-08-10 09:00:00,FNATIC,Bilibili Gaming,1,0.5,0,1728.7404853961432,1.0,216.10199999999995,1.1860000000000002,78.502,138.806,2.25,1.8409999999999997,1540.4853341572698,0.6,201.51833333333335,,,,,,188.2551512388734,0.4,14.583666666666602,,,,,
247103,2023-08-11 03:00:00,Team Liquid,LOUD,0,0.5,0,1555.392344301982,0.4,196.079,0.986,70.862,127.71799999999999,2.2890000000000006,2.241,1594.9186099823833,0.4,200.19,1.0350000000000001,72.99699999999999,130.27,2.1470000000000007,2.05,-39.526265680401366,0.0,-4.11099999999999,-0.049000000000000155,-2.134999999999991,-2.552000000000021,0.1419999999999999,0.19100000000000028
247089,2023-08-11 05:25:00,FunPlus Phoenix,T1,0,0.5,0,1497.0367866824513,0.6,197.7485714285714,,,,,,1504.3705790108488,0.2,194.00600000000003,0.959,70.064,127.397,2.1109999999999998,2.272,-7.3337923283975215,0.39999999999999997,3.742571428571381,,,,,
247077,2023-08-11 07:45:00,Paper Rex,EDward Gaming,1,1.0,1,1631.879723404591,0.6,205.132,1.057,75.307,132.94200000000004,2.293,2.036,1587.5077350445333,1.0,213.73300000000003,,,,,,44.371988360057685,-0.4,-8.601000000000028,,,,,
247078,2023-08-12 03:00:00,KRÜ Esports,Giants Gaming,0,0.5,0,1459.8871404336328,0.8,195.01000000000002,1.0090000000000001,72.66,128.178,2.093,2.067,1517.4100314715724,0.6,202.529,1.0380000000000003,73.713,134.42300000000003,2.293,2.279,-57.522891037939644,0.20000000000000007,-7.518999999999977,-0.029000000000000137,-1.0529999999999973,-6.245000000000033,-0.20000000000000018,-0.21199999999999974
247096,2023-08-12 05:45:00,ZETA DIVISION,NRG,0,0.5,0,1511.3141100993678,0.6,,,,,,,1588.3368223739967,0.4,196.915,1.0110000000000001,72.40799999999999,130.17499999999998,2.167,2.2769999999999997,-77.02271227462893,0.19999999999999996,,,,,,
247104,2023-08-13 03:00:00,Natus Vincere,LOUD,0,0.5,0,1525.5613580189085,0.6,195.33700000000002,0.9879999999999999,71.436,131.777,2.387,2.2,1609.1061706927578,0.4,200.957,1.049,73.417,130.85,2.104,1.987,-83.54481267384926,0.19999999999999996,-5.619999999999976,-0.061000000000000054,-1.9809999999999945,0.9269999999999925,0.2829999999999999,0.21300000000000008
247090,2023-08-13 06:55:00,FUT Esports,T1,1,1.0,1,1524.9670441531314,0.4,198.121,0.9870000000000001,71.03999999999999,127.28299999999999,2.027,2.134,1520.0328955445777,0.4,194.88600000000002,0.9670000000000002,69.94399999999999,127.97700000000002,2.121,2.242,4.934148608553642,0.0,3.234999999999985,0.019999999999999907,1.0960000000000036,-0.694000000000031,-0.09399999999999986,-0.1080000000000001
247079,2023-08-14 03:00:00,EDward Gaming,Giants Gaming,1,1.0,1,1573.54010292588,0.8,211.783,,,,,,1530.7849465639545,0.8,204.446,1.0590000000000004,74.136,136.30300000000003,2.343,2.246,42.75515636192563,0.0,7.336999999999989,,,,,
247098,2023-08-14 05:15:00,Bilibili Gaming,NRG,1,1.0,1,1532.39542913139,0.4,196.9157142857143,,,,,,1600.8467828773046,0.6,199.62199999999999,1.0500000000000003,73.635,131.56200000000004,2.154,2.0970000000000004,-68.4513537459145,-0.19999999999999996,-2.706285714285684,,,,,
248270,2023-08-17 03:00:00,FNATIC,LOUD,0,1.0,1,1736.830390422023,1.0,217.052,1.188,78.002,140.536,2.2399999999999998,1.8309999999999995,1621.331267979225,0.4,200.3,1.043,73.33700000000002,130.65299999999996,2.1440000000000006,1.9669999999999999,115.4991224427979,0.6,16.75199999999998,0.14500000000000002,4.664999999999978,9.883000000000038,0.0959999999999992,-0.13600000000000034
248271,2023-08-17 05:25:00,Paper Rex,FUT Esports,1,0.5,0,1645.8473555232442,0.8,204.642,1.0630000000000002,75.277,132.94199999999998,2.3430000000000004,2.0260000000000002,1540.7398334873462,0.6,198.481,0.993,70.97,128.173,2.137,2.0740000000000003,105.107522035898,0.20000000000000007,6.161000000000001,0.07000000000000017,4.307000000000002,4.768999999999977,0.2060000000000004,-0.04800000000000004
248272,2023-08-18 03:00:00,KIWOOM DRX,Bilibili Gaming,1,0.5,0,1604.0083380818664,0.6,192.26600000000002,0.9560000000000001,70.333,125.17000000000003,2.0060000000000002,2.3089999999999997,1551.5075669344694,0.6,199.12625,,,,,,52.50077114739702,0.0,-6.860249999999979,,,,,
248273,2023-08-18 05:25:00,Evil Geniuses,EDward Gaming,1,0.5,0,1607.35910838807,0.6,203.63600000000002,1.0619999999999998,73.361,134.703,2.239,2.018,1587.5810343431644,0.8,211.88300000000004,,,,,,19.778074044905452,-0.20000000000000007,-8.247000000000014,,,,,
248278,2023-08-19 03:00:00,FNATIC,FUT Esports,1,1.0,1,1715.699103777995,0.8,213.41199999999998,1.166,76.872,138.496,2.26,1.811,1529.4377615356073,0.4,199.99400000000003,1.002,71.60999999999999,130.08,2.174,2.0970000000000004,186.26134224238785,0.4,13.41799999999995,0.16399999999999992,5.262000000000015,8.415999999999997,0.08599999999999985,-0.2860000000000005
248279,2023-08-19 05:10:00,Bilibili Gaming,EDward Gaming,0,0.0,1,1537.9070810025958,0.4,198.20111111111112,,,,,,1572.4908657384622,0.6,211.103,,,,,,-34.5837847358664,-0.19999999999999996,-12.901888888888891,,,,,
248274,2023-08-20 03:00:00,LOUD,Paper Rex,0,0.5,0,1642.4625546232528,0.6,201.71,1.0670000000000002,74.12700000000001,131.483,2.204,1.9369999999999998,1657.1494274749832,0.8,204.952,1.064,75.07699999999998,132.80199999999996,2.303,2.006,-14.686872851730413,-0.20000000000000007,-3.2419999999999902,0.0030000000000001137,-0.9499999999999744,-1.31899999999996,-0.09899999999999975,-0.06899999999999995
248275,2023-08-20 06:25:00,KIWOOM DRX,Evil Geniuses,0,0.0,1,1617.60882401374,0.6,196.096,0.992,71.773,127.63999999999999,2.1260000000000003,2.2689999999999992,1622.4492769927722,0.8,207.781,1.091,74.053,137.385,2.332,1.9129999999999998,-4.840452979032079,-0.20000000000000007,-11.685000000000002,-0.09899999999999998,-2.280000000000001,-9.745000000000005,-0.20599999999999952,0.35599999999999943
248281,2023-08-21 03:00:00,LOUD,EDward Gaming,1,0.0,1,1627.138507531839,0.6,202.26000000000002,1.0560000000000003,73.5,130.98600000000005,2.197,2.004,1586.9034629232085,0.6,210.336,,,,,,40.23504460863046,0.0,-8.075999999999993,,,,,
248280,2023-08-21 06:20:00,KIWOOM DRX,FNATIC,0,0.5,0,1601.8317206900392,0.6,194.632,0.969,70.711,127.074,2.114,2.223,1723.8585821820507,0.8,211.04199999999997,1.157,76.455,136.846,2.3429999999999995,1.7880000000000003,-122.02686149201145,-0.20000000000000007,-16.409999999999968,-0.18800000000000006,-5.744,-9.772000000000006,-0.22899999999999965,0.4349999999999996
248276,2023-08-25 03:00:00,Paper Rex,Evil Geniuses,1,0.0,1,1672.473474566397,0.8,200.97899999999998,1.0270000000000001,73.77,130.91199999999998,2.3000000000000003,2.0789999999999997,1638.2263803164728,0.8,208.171,1.101,74.73299999999999,137.275,2.302,1.893,34.2470942499242,0.0,-7.192000000000007,-0.07399999999999984,-0.9629999999999939,-6.363000000000028,-0.0019999999999997797,0.18599999999999972
248282,2023-08-25 06:45:00,FNATIC,LOUD,0,0.0,1,1734.4592474034994,0.8,208.945,1.143,75.74799999999999,135.62300000000002,2.3599999999999994,1.688,1641.2938540908324,0.8,201.27,1.039,72.18,130.25300000000001,2.257,2.034,93.16539331266699,0.0,7.674999999999983,0.10400000000000009,3.5679999999999836,5.3700000000000045,0.10299999999999931,-0.34599999999999986
248283,2023-08-26 03:00:00,Evil Geniuses,LOUD,1,0.0,1,1623.7984291102443,0.8,206.61100000000002,1.079,73.79299999999999,136.56500000000003,2.3289999999999997,1.953,1661.484318400253,0.8,200.29000000000002,1.037,72.64000000000001,129.699,2.2969999999999997,1.967,-37.68588929000862,0.0,6.320999999999998,0.04200000000000004,1.1529999999999774,6.866000000000014,0.03200000000000003,-0.014000000000000012
248277,2023-08-27 03:30:00,Paper Rex,Evil Geniuses,0,1.0,1,1686.9014257726255,1.0,200.96999999999997,1.0190000000000001,73.36099999999999,131.04799999999997,2.2840000000000003,2.1620000000000004,1641.5271540116667,0.8,204.349,1.057,73.185,134.98499999999999,2.3089999999999997,2.013,45.37427176095889,0.19999999999999996,-3.379000000000019,-0.03799999999999981,0.17599999999998772,-3.937000000000012,-0.024999999999999467,0.14900000000000047
295605,2024-02-17 06:00:00,NRG,FURIA,1,1.0,1,1581.7346450742252,0.4,197.827,1.0260000000000002,72.69000000000001,130.42700000000002,2.089,2.1470000000000002,1452.7196517686862,0.2,190.293,0.9500000000000002,70.73100000000001,124.75299999999997,2.1570000000000005,2.3129999999999997,129.01499330553906,0.2,7.533999999999992,0.07600000000000007,1.9590000000000032,5.674000000000049,-0.0680000000000005,-0.16599999999999948
295606,2024-02-17 09:00:00,Cloud9,MIBR,1,1.0,1,1539.1667474409237,0.4,197.442,1.013,72.763,129.57100000000003,1.9480000000000004,1.9899999999999998,1432.9286911682368,0.2,182.654,0.8750000000000002,67.323,121.96599999999998,1.8430000000000004,2.284,106.23805627268689,0.2,14.788000000000011,0.13799999999999968,5.440000000000012,7.605000000000047,0.10499999999999998,-0.29400000000000004
296735,2024-02-17 14:00:00,T1,BLEED,1,0.5,0,1504.260106210363,0.2,192.649,0.9460000000000001,69.08099999999999,126.367,2.034,2.385,1500.0,0.5,,,,,,,4.260106210362892,-0.3,,,,,,
296745,2024-02-17 21:45:00,Gen.G,Rex Regum Qeon,1,1.0,2,1460.4389955547613,0.4,189.054,0.924,69.25999999999999,123.11699999999999,1.8820000000000001,2.257,1459.1846581340144,0.4,202.18,1.0379999999999998,73.00599999999999,132.24200000000002,2.0999999999999996,2.087,1.2543374207468787,0.0,-13.126000000000005,-0.11399999999999977,-3.745999999999995,-9.125000000000028,-0.21799999999999953,0.16999999999999993
295610,2024-02-18 06:00:00,LOUD,Sentinels,1,1.0,1,1643.7555934988306,0.6,200.81100000000004,1.035,72.845,130.442,2.27,1.9470000000000003,1466.5818184937825,0.6,194.334,0.96,70.076,129.58599999999998,2.044,2.134,177.17377500504813,0.0,6.477000000000032,0.07499999999999996,2.7690000000000055,0.856000000000023,0.22599999999999998,-0.1869999999999996
295611,2024-02-18 08:35:00,LEVIATÁN,100 Thieves,1,0.0,1,1467.930087600372,0.4,195.71,0.994,71.498,129.006,1.984,2.0729999999999995,1479.6504361361292,0.2,194.197,0.9790000000000001,71.571,128.147,2.1750000000000003,2.2340000000000004,-11.720348535757239,0.2,1.5130000000000052,0.014999999999999902,-0.07299999999999329,0.8590000000000089,-0.19100000000000028,-0.16100000000000092
